Post ID,Product Brand,Sentiment Score,battery,camera,screen,performance,design,software,display,speaker,battery life,camera quality
620,Samsung S24 Ultra,0.2,,,,,,,,,,
889,Samsung S24 Ultra,-0.6,,,,,,,,,,
1049,Samsung S24 Ultra,0.5,,,,,,,,,3.0,
1726,Samsung S24 Ultra,0.0,,,,,,,,,,
9,Samsung S24 Ultra,-0.2,,,,,,,,,3.0,
47,Samsung S24 Ultra,-0.3,,,,,,,,,,
137,Samsung S24 Ultra,0.5,,,,,,,,,,
280,Samsung S24 Ultra,-0.2,4.0,2.0,,5.0,4.0,2.0,5.0,2.0,5.0,2.0
860,Samsung S24 Ultra,-1.0,,,,,,,,,,
590,Samsung S24 Ultra,0.4,,,3.0,,,,,,,
773,Samsung S24 Ultra,0.3,3.0,3.0,4.0,3.0,4.0,,,,,
926,Samsung S24 Ultra,0.6,,,,,,,,,,
951,Samsung S24 Ultra,-0.4,2.0,3.0,5.0,5.0,2.0,4.0,3.0,3.0,5.0,4.0
156,Samsung S24 Ultra,-0.8,,,,,,,,,,
245,Samsung S24 Ultra,-0.8,,,,,,,,,,
603,Samsung S24 Ultra,0.2,,,3.0,,,,,,2.0,
315,Samsung S24 Ultra,0.0,,,,,,,,,,
746,Samsung S24 Ultra,-0.5,1.0,5.0,4.0,2.0,5.0,4.0,5.0,2.0,5.0,2.0
1217,Samsung S24 Ultra,0.0,,,,,,,,,,
1369,Samsung S24 Ultra,0.1,4.0,4.0,3.0,2.0,4.0,4.0,5.0,2.0,5.0,5.0
50,Samsung S24 Ultra,0.5,,,,,,,,,,
112,Samsung S24 Ultra,0.0,,,,,,,,,,
337,Samsung S24 Ultra,0.4,3.0,4.0,3.0,,4.0,4.0,,,,
384,Samsung S24 Ultra,0.0,3.0,,,,,3.0,,,,
1135,Samsung S24 Ultra,-0.2,,,,,,,,,,
320,Samsung S24 Ultra,0.3,,3.0,,,,,,,,
762,Samsung S24 Ultra,-0.6,,,,,1.0,,,,,
908,Samsung S24 Ultra,0.6,,,,,,,,,,
998,Samsung S24 Ultra,0.0,,,,,,3.0,,,,
1048,Samsung S24 Ultra,0.16666666666666666,,,,,,,,,,
1330,Samsung S24 Ultra,0.4,3.0,,,,,,,,,
1373,Samsung S24 Ultra,0.7,5.0,3.0,,,,,,,,
176,Samsung S24 Ultra,-0.2,,3.0,,,,,,,,
464,Samsung S24 Ultra,0.0,,,,,,,,,,
512,Samsung S24 Ultra,-0.6,,,,,,,2.0,,,
519,Samsung S24 Ultra,-0.2,,,,,,,,,,
780,Samsung S24 Ultra,-0.6,,,,,1.0,,,,,
834,Samsung S24 Ultra,-1.0,,,,,,,,,,
1266,Samsung S24 Ultra,0.9,,,,,,,,,5.0,
1355,Samsung S24 Ultra,0.4,,,4.0,,,,,,,
1409,Samsung S24 Ultra,0.1,,,,,,,,,,
101,Samsung S24 Ultra,-0.2,,,,5.0,4.0,2.0,3.0,2.0,3.0,4.0
259,Samsung S24 Ultra,0.0,,,,,,,,,,
296,Samsung S24 Ultra,0.2,3.0,4.0,3.0,,4.0,2.0,,,,
298,Samsung S24 Ultra,0.8,4.0,5.0,4.0,,4.0,,,,,
305,Samsung S24 Ultra,-0.5,,1.0,,,,,,,,
340,Samsung S24 Ultra,0.46,4.0,3.0,2.0,,5.0,,,,,
342,Samsung S24 Ultra,-0.2,,,,,3.0,,2.0,,,
355,Samsung S24 Ultra,0.6,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,,
394,Samsung S24 Ultra,0.6,3.0,4.0,4.0,,5.0,,,,,
431,Samsung S24 Ultra,0.0,,,,,,,,,,
456,Samsung S24 Ultra,-0.2,3.0,4.0,2.0,3.0,4.0,3.0,2.0,,,
534,Samsung S24 Ultra,0.6,3.0,4.0,5.0,,3.0,,,,,
535,Samsung S24 Ultra,0.0,,,,,,,,,,
536,Samsung S24 Ultra,0.57,4.0,3.0,4.0,,5.0,3.0,,,,
550,Samsung S24 Ultra,0.75,,4.0,,,,,,,,
728,Samsung S24 Ultra,-0.3,3.0,4.0,2.0,2.0,3.0,,,,,
1091,Samsung S24 Ultra,-0.8,,,,,,,,,,
1488,Samsung S24 Ultra,0.7,4.0,3.0,4.0,,5.0,,,,,
1491,Samsung S24 Ultra,0.1,3.0,4.0,3.0,,4.0,2.0,3.0,,,
1738,Samsung S24 Ultra,-0.2,2.0,5.0,5.0,5.0,4.0,2.0,3.0,4.0,5.0,2.0
1768,Samsung S24 Ultra,0.42,4.0,3.0,4.0,,5.0,,,,,
1504,Samsung S24 Ultra,0.7,,,,,,5.0,,,,
1766,Samsung S24 Ultra,-0.3,,,,,,,,,2.0,
1787,Samsung S24 Ultra,0.0,,,,,,,,,,
54,Samsung S24 Ultra,0.0,,,,,,,,,,
102,Samsung S24 Ultra,-0.5,,,,,,,,,,
151,Samsung S24 Ultra,1.0,,5.0,,,,,,,,
166,Samsung S24 Ultra,-0.8,,,,,,,,,,
204,Samsung S24 Ultra,-0.7,2.0,3.0,2.0,2.0,3.0,,,,,
205,Samsung S24 Ultra,0.0,,,,,,,,,,
1164,Samsung S24 Ultra,0.2,3.0,,,,,,,,,
1497,Samsung S24 Ultra,0.5,4.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0
1506,Samsung S24 Ultra,0.3,3.0,,4.0,3.0,4.0,3.0,,,,
265,Samsung S24 Ultra,-1.0,,,,,,,,,,
524,Samsung S24 Ultra,-0.6667,,1.0,1.0,,,,,,,
1211,Samsung S24 Ultra,0.0,,,,,,,,,,
1471,Samsung S24 Ultra,0.0,,,3.0,,,,,,,
192,Samsung S24 Ultra,-0.5,,,,,,,,,,
477,Samsung S24 Ultra,0.6,3.0,,,4.0,,,,,,
833,Samsung S24 Ultra,0.125,,,,,,,,,,
988,Samsung S24 Ultra,-0.9,,,,1.0,1.0,1.0,,,,
1347,Samsung S24 Ultra,0.8,,,,,,,,,,
30,Samsung S24 Ultra,0.2,,3.0,,,,,,,,
57,Samsung S24 Ultra,0.0,,,,,,,,,,
116,Samsung S24 Ultra,-0.5,,,5.0,2.0,4.0,2.0,5.0,2.0,5.0,5.0
357,Samsung S24 Ultra,0.3,,,3.0,,,,,,5.0,2.0
1036,Samsung S24 Ultra,0.0,2.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0
1267,Samsung S24 Ultra,-0.5,,,,,,,,,,
1594,Samsung S24 Ultra,-1.0,,,,,,,,,,
72,Samsung S24 Ultra,0.5,2.0,5.0,5.0,2.0,4.0,5.0,,5.0,5.0,2.0
430,Samsung S24 Ultra,0.7,,,,,,,,,,
913,Samsung S24 Ultra,0.0,,,,,,,,,,
945,Samsung S24 Ultra,-0.8,,,,,,,,,,
953,Samsung S24 Ultra,-0.5,,,,,2.0,,,,,
1072,Samsung S24 Ultra,0.5,,,,,,,,,,
1672,Samsung S24 Ultra,-1.0,,,,,,,,,,
104,Samsung S24 Ultra,0.0,3.0,3.0,,,,,,,,
311,Samsung S24 Ultra,-0.3333,,,,,,,,,,
379,Samsung S24 Ultra,0.0,,,,,,,,,,
943,Samsung S24 Ultra,-0.5,5.0,4.0,4.0,5.0,2.0,2.0,4.0,2.0,5.0,5.0
1321,Samsung S24 Ultra,0.2,,,,,,,,,,
1552,Samsung S24 Ultra,-0.4,2.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
1784,Samsung S24 Ultra,-0.6,2.0,,,,,,,,,
89,Samsung S24 Ultra,-0.5,,,,,,,,,2.0,
325,Samsung S24 Ultra,0.8,,,,,5.0,,,,,
1045,Samsung S24 Ultra,-0.8,,,,,,,,,,
1133,Samsung S24 Ultra,0.75,,,,,4.0,,,,,
1288,Samsung S24 Ultra,0.8,,,,,,4.0,,,,
1386,Samsung S24 Ultra,0.0,,,,,,,,,,
1786,Samsung S24 Ultra,0.5,3.0,,,,,,,,,
319,Samsung S24 Ultra,-0.2,,,,,,,,,,
932,Samsung S24 Ultra,-0.8,,,,,,,,,,
954,Samsung S24 Ultra,-0.8,,,,,,,,,,
1022,Samsung S24 Ultra,0.0,,,,,,,,,,
553,Samsung S24 Ultra,0.0,,,,,,,,,,
580,Samsung S24 Ultra,0.4,,,3.0,,,,,,,
872,Samsung S24 Ultra,0.0,,,,,,,,,,
1057,Samsung S24 Ultra,-0.8,,,,,,,,,,
1115,Samsung S24 Ultra,0.8,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1290,Samsung S24 Ultra,0.6,,,4.0,,,,,,,
1302,Samsung S24 Ultra,0.0,,,,,,,,,,
1387,Samsung S24 Ultra,-0.3333333333333333,,,,,,,,,,
1434,Samsung S24 Ultra,0.4,,,,,,,,,,
239,Samsung S24 Ultra,-0.4,,,,,,,3.0,,,
269,Samsung S24 Ultra,-0.6,,1.0,,,,,,,,
648,Samsung S24 Ultra,-0.875,,,1.0,,,,,,,
985,Samsung S24 Ultra,0.0,,,,,,,,,,
1374,Samsung S24 Ultra,0.2,,,,,,,,,,
1378,Samsung S24 Ultra,-0.2,,,,,,,,,,
1732,Samsung S24 Ultra,0.0,,,,,,,,,,
127,Samsung S24 Ultra,0.4,,,,,,,,,,
212,Samsung S24 Ultra,-0.125,,2.0,,,,,,,,
700,Samsung S24 Ultra,0.1,,,,,,,,,,
1155,Samsung S24 Ultra,0.6,4.0,,,,,,,,,
1268,Samsung S24 Ultra,0.75,,,,,,,,,,
87,Samsung S24 Ultra,-0.5,,,,,2.0,,,,,
177,Samsung S24 Ultra,0.7,,,,4.0,,,,,,
231,Samsung S24 Ultra,-0.2,,,,,,,,,,
1196,Samsung S24 Ultra,-0.5,,,,,,2.0,,,,
1280,Samsung S24 Ultra,-0.3,,,,,,2.0,,,,
284,Samsung S24 Ultra,0.0,,,,,,,,,,
345,Samsung S24 Ultra,-1.0,1.0,,,,,,,,,
586,Samsung S24 Ultra,-0.2,3.0,,,,,3.0,,,,
783,Samsung S24 Ultra,0.0,,,,,,,,,,
814,Samsung S24 Ultra,0.6,,,3.0,,,,,,,
1545,Samsung S24 Ultra,0.368,,,,,,,,,,
36,Samsung S24 Ultra,0.2,,,,,,3.0,,,,
200,Samsung S24 Ultra,0.1,,,,,3.0,,,,,
409,Samsung S24 Ultra,0.0,,,,,,,,,,
678,Samsung S24 Ultra,0.8,,,5.0,5.0,5.0,5.0,,2.0,5.0,5.0
1030,Samsung S24 Ultra,-0.4,,,,,,,,,,
1154,Samsung S24 Ultra,0.0,,,,,,,,,,
1205,Samsung S24 Ultra,0.0,,,,,,,,,,
1256,Samsung S24 Ultra,0.0,,,,,,,,,,
1359,Samsung S24 Ultra,0.25,,,,,,,,,,
39,Samsung S24 Ultra,0.5,,,,,,,,,,
518,Samsung S24 Ultra,0.0,,,,,,,,,,
626,Samsung S24 Ultra,-0.6,,,1.0,,,,,,,
475,Samsung S24 Ultra,-0.175,,,,,,,,,,
1077,Samsung S24 Ultra,0.5,,,,,,,,,3.0,
1255,Samsung S24 Ultra,0.2,,,5.0,2.0,5.0,5.0,5.0,4.0,5.0,2.0
1377,Samsung S24 Ultra,-0.2,,,2.0,,,,,,,
1642,Samsung S24 Ultra,0.5,,,,,,3.0,,,,
805,Samsung S24 Ultra,0.75,,,,,,,,,,
1220,Samsung S24 Ultra,0.0,,,,,,,,,,
1509,Samsung S24 Ultra,-1.0,,,,,,,,,,
1588,Samsung S24 Ultra,0.15,,,,,,,,,,
86,Samsung S24 Ultra,0.9,5.0,,,5.0,,,,,,
395,Samsung S24 Ultra,0.2,,,,,,,,,,
679,Samsung S24 Ultra,-0.5,,,,,,,,,,
1291,Samsung S24 Ultra,0.0,,,,,,,,,,
1727,Samsung S24 Ultra,0.0,,,,,,,,,,
328,Samsung S24 Ultra,-0.5,2.0,,,,,,,,,
468,Samsung S24 Ultra,0.0,,,,,,,,,,
839,Samsung S24 Ultra,0.3,,,,,,,,,,
901,Samsung S24 Ultra,0.6,,,,,,,,,,
369,Samsung S24 Ultra,0.0,,,,,,,,,,
709,Samsung S24 Ultra,0.25,,,,,3.0,,,,,
1507,Samsung S24 Ultra,0.6,,,,,,,,,4.0,
1525,Samsung S24 Ultra,0.0,,,,,,,,,,
107,Samsung S24 Ultra,0.0,,,,,,,,,,
163,Samsung S24 Ultra,0.0,,,,,,,,,,
164,Samsung S24 Ultra,-0.1,,,,,,,,,,
936,Samsung S24 Ultra,-0.9,5.0,2.0,4.0,5.0,4.0,4.0,,5.0,5.0,2.0
1014,Samsung S24 Ultra,0.2,,3.0,,,,,,,,
1365,Samsung S24 Ultra,-0.833,,,,,,,,,,
1754,Samsung S24 Ultra,-0.25,,,,,,2.0,,,,
93,Samsung S24 Ultra,0.0,,,,,,,,,,
125,Samsung S24 Ultra,-0.9,,,,,,,,,,
622,Samsung S24 Ultra,0.0,,,,,,,,,,
931,Samsung S24 Ultra,0.8,,,,,,,,,,
306,Samsung S24 Ultra,0.6,,,,,,,,,,
348,Samsung S24 Ultra,-0.6,,,,,,,,,1.0,
721,Samsung S24 Ultra,0.0,,,,,,,,,,
843,Samsung S24 Ultra,0.0,,,,,,,,,,
1540,Samsung S24 Ultra,0.1,,,,,,,,,,
1789,Samsung S24 Ultra,0.0,,,,,,,,,,
2,Samsung S24 Ultra,0.9,,4.0,,,,,,,,
274,Samsung S24 Ultra,-0.8,1.0,3.0,4.0,4.0,4.0,4.0,,4.0,3.0,
353,Samsung S24 Ultra,-0.2,2.0,,,,,,,,,
1139,Samsung S24 Ultra,-0.5,,,,,,,,,,
1168,Samsung S24 Ultra,-0.25,,,4.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0
1332,Samsung S24 Ultra,0.5,,,,,,,,,,
44,Samsung S24 Ultra,-0.44,,,,,,,,,,
402,Samsung S24 Ultra,-1.0,,,,,,,,,1.0,
602,Samsung S24 Ultra,0.8,,,,,,,,,,
701,Samsung S24 Ultra,0.0,,,,,,,,,,
960,Samsung S24 Ultra,0.2,,,,,4.0,,,,,
1059,Samsung S24 Ultra,-0.4,,,,,,,,,,
1174,Samsung S24 Ultra,0.6,,,,,,,,,,
1501,Samsung S24 Ultra,-0.6,2.0,,,,,,,,,
117,Samsung S24 Ultra,0.6,,4.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0
138,Samsung S24 Ultra,0.5,,,,,,,,,,
168,Samsung S24 Ultra,0.6,,,,,,,,,,
332,Samsung S24 Ultra,-0.2,1.0,5.0,5.0,2.0,5.0,2.0,3.0,5.0,5.0,2.0
1275,Samsung S24 Ultra,-0.7,,,,,,,,,,
1721,Samsung S24 Ultra,-0.25,,,,,,,,,,
975,Samsung S24 Ultra,0.4,,,,,3.0,,,,,
356,Samsung S24 Ultra,-1.0,,5.0,5.0,1.0,5.0,4.0,5.0,4.0,4.0,
691,Samsung S24 Ultra,0.7,,3.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0
797,Samsung S24 Ultra,-0.8,2.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,,
1032,Samsung S24 Ultra,0.3333333333333333,,,,,,,,,,
1207,Samsung S24 Ultra,-0.3,,,,,,2.0,,,,
1323,Samsung S24 Ultra,-0.5,,,,,,,,,,
1397,Samsung S24 Ultra,0.193,3.0,2.0,,,2.0,,,,,
575,Samsung S24 Ultra,0.2,,,,,,,,,3.0,
1107,Samsung S24 Ultra,0.9,,,,,,,,,,
1121,Samsung S24 Ultra,0.8,,,,,,,,,,
1649,Samsung S24 Ultra,0.0,,,,,,,,,,
23,Samsung S24 Ultra,-0.5,,,,,,,,,,
668,Samsung S24 Ultra,0.1,,,,,,,,,,
1126,Samsung S24 Ultra,0.4,,,,,,,,,,
1289,Samsung S24 Ultra,-0.5,2.0,,5.0,5.0,5.0,2.0,5.0,5.0,2.0,2.0
1526,Samsung S24 Ultra,0.0,,,,,,,,,,
1630,Samsung S24 Ultra,-1.0,,,,,,1.0,,,,
1035,Samsung S24 Ultra,-0.6,,,,,,,,,2.0,
1198,Samsung S24 Ultra,1.0,,,,5.0,,,,,,
1324,Samsung S24 Ultra,0.0,,,,,,,,,,
1368,Samsung S24 Ultra,0.0,,,3.0,,,,,,,
1372,Samsung S24 Ultra,0.0,,,,,,,,,,
1523,Samsung S24 Ultra,0.0,,,,,,,,,,
1686,Samsung S24 Ultra,0.0,,,,,,,,,,
40,Samsung S24 Ultra,-0.6,,,,,,,,,,
1039,Samsung S24 Ultra,0.0,,,,,,,,,,
1162,Samsung S24 Ultra,0.2,,,,,,,,,,
1388,Samsung S24 Ultra,0.0,,,,,,,,,,
1533,Samsung S24 Ultra,0.0,,,,,,,,,,
1562,Samsung S24 Ultra,-0.2,,,,,,,,,,
1687,Samsung S24 Ultra,0.1,,,,,,3.0,,,,
1701,Samsung S24 Ultra,0.0,,,,,,,,,,
1737,Samsung S24 Ultra,-0.15,,,,,3.0,2.0,,,,
1800,Samsung S24 Ultra,0.0,,,,,,,,,,
5,Samsung S24 Ultra,0.2,2.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,4.0,3.0
41,Samsung S24 Ultra,-0.2,,,,,,,,,,
64,Samsung S24 Ultra,0.6,,,,,,,,,,
118,Samsung S24 Ultra,-0.5,,,,,,,,,,
225,Samsung S24 Ultra,-0.8,2.0,,,2.0,5.0,1.0,1.0,1.0,5.0,4.0
1040,Samsung S24 Ultra,-0.125,,,,,,,,,,
1099,Samsung S24 Ultra,0.6,5.0,3.0,,,4.0,,,,,
1118,Samsung S24 Ultra,0.7,,,,,,,,,,
1227,Samsung S24 Ultra,0.0,,,,,,,,,,
1244,Samsung S24 Ultra,0.9,,,,,,,,,,
1396,Samsung S24 Ultra,0.0,,,,,,,,,,
27,Samsung S24 Ultra,-1.0,,,,,,,,,,
625,Samsung S24 Ultra,0.0,,3.0,3.0,,,,,,,
1070,Samsung S24 Ultra,0.0,,,,,,,,,,
1464,Samsung S24 Ultra,-0.4,,,,,,2.0,,,,
1690,Samsung S24 Ultra,0.0,,,,,,,,,,
162,Samsung S24 Ultra,0.5,,,,,,,,,,3.0
271,Samsung S24 Ultra,0.0,,,,,,,,,,
568,Samsung S24 Ultra,0.0,,,,,,,,,,
791,Samsung S24 Ultra,-0.7,,,,,,,,,,
827,Samsung S24 Ultra,1.0,,,,,,,,,,
930,Samsung S24 Ultra,0.65,,,,,5.0,,,,,
1120,Samsung S24 Ultra,0.6,,,,,,,,,,
1329,Samsung S24 Ultra,0.7,,,,,4.0,,,,,
1401,Samsung S24 Ultra,0.6,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1620,Samsung S24 Ultra,-0.9,,,,,,,,,,
288,Samsung S24 Ultra,0.5,,,,,,,,,,
324,Samsung S24 Ultra,0.7,,,,,,,,,,
354,Samsung S24 Ultra,0.2,,,,,,,,,,
1272,Samsung S24 Ultra,-0.5,,,,,,,,,,
1532,Samsung S24 Ultra,0.5,,,,,,,,,,
1647,Samsung S24 Ultra,0.75,,,,,5.0,,,,,
1717,Samsung S24 Ultra,0.0,,,,,,,,,,
380,Samsung S24 Ultra,-0.5,3.0,,,,,,,,,
739,Samsung S24 Ultra,0.4,,,,,,,,,,
776,Samsung S24 Ultra,0.3,,,,,,,,,,
840,Samsung S24 Ultra,0.2,,,,,,,,,,
1061,Samsung S24 Ultra,0.0,,,,,,,,,,
1232,Samsung S24 Ultra,0.0,,,,,,,,,,
1278,Samsung S24 Ultra,0.2,,,2.0,,,,,,,
1432,Samsung S24 Ultra,-0.1,,,,,,,,,,
1573,Samsung S24 Ultra,0.0,,,,,,,,,,
1580,Samsung S24 Ultra,-0.2,,,,,,,,,,
1703,Samsung S24 Ultra,-0.5,,,,,,2.0,,,,
1802,Samsung S24 Ultra,-0.25,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
236,Samsung S24 Ultra,-0.5,,,5.0,2.0,5.0,2.0,5.0,5.0,1.0,3.0
317,Samsung S24 Ultra,0.2,2.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,5.0,5.0
576,Samsung S24 Ultra,-0.625,,,,,,,,,,
650,Samsung S24 Ultra,0.143,,,,,,,,,,
944,Samsung S24 Ultra,0.364,,,,,,,,,,
990,Samsung S24 Ultra,0.0,,,,,,,,,,
1005,Samsung S24 Ultra,0.0,,,,,,,,,,
1296,Samsung S24 Ultra,0.0,,,,,,,,,,
1750,Samsung S24 Ultra,0.0,,,,,,,,,,
77,Samsung S24 Ultra,0.2,,,,,,,,,,
670,Samsung S24 Ultra,0.3,,,,,,,,,,
854,Samsung S24 Ultra,-0.8,,,,,,,,,,
888,Samsung S24 Ultra,0.2,,,,,,3.0,,,,
1298,Samsung S24 Ultra,0.0,,,,,,,,,,
1600,Samsung S24 Ultra,0.5,,,,,,,,,,
67,Samsung S24 Ultra,0.6,,,,,,4.0,,,,
85,Samsung S24 Ultra,-0.1,,,,,,,,,,
252,Samsung S24 Ultra,0.0,,,,,,,,,,
598,Samsung S24 Ultra,0.0714,,,,,,,,,,
612,Samsung S24 Ultra,-0.5,,,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0
881,Samsung S24 Ultra,0.1,,,,,,,,,,
1025,Samsung S24 Ultra,0.5,,,,,,,,,,
1157,Samsung S24 Ultra,0.6,,,,,,,,,,
50,Samsung S24 Ultra,0.52,,,,,,,,,,
61,Samsung S24 Ultra,-0.3,,,,,,,,,,
1024,Samsung S24 Ultra,0.2,,,4.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0
1598,Samsung S24 Ultra,0.0,,,,,,,,,,
1667,Samsung S24 Ultra,-0.2,,,,,,,,,,
393,Samsung S24 Ultra,0.1,,,,,,,,,,
581,Samsung S24 Ultra,-0.3,,,,,,2.0,,,,
1479,Samsung S24 Ultra,0.0,,,,,,,,,,
1480,Samsung S24 Ultra,0.0,,,3.0,5.0,4.0,4.0,4.0,2.0,5.0,3.0
1781,Samsung S24 Ultra,0.3,3.0,,3.0,,,,,,,
336,Samsung S24 Ultra,-0.5,,,,,,,,,2.0,
488,Samsung S24 Ultra,0.0,,,,,,,,,,
510,Samsung S24 Ultra,0.0625,,,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
923,Samsung S24 Ultra,0.0,,,,,,,,,,
1062,Samsung S24 Ultra,0.2,,,,,,3.0,,,,
1199,Samsung S24 Ultra,0.4,,,,,4.0,3.0,,,,
1425,Samsung S24 Ultra,-0.2,,2.0,3.0,3.0,4.0,2.0,5.0,3.0,2.0,5.0
26,Samsung S24 Ultra,1.0,,,,,,,,,,
202,Samsung S24 Ultra,0.0,,,,,,,,,,
365,Samsung S24 Ultra,-0.5,,,,,,,,,,
525,Samsung S24 Ultra,0.0,,,,,,,,,,
1353,Samsung S24 Ultra,0.0,,,,,,,,,,
1547,Samsung S24 Ultra,-0.8,,,,,,,,,,
1553,Samsung S24 Ultra,0.0,,,,,,,,,,
1659,Samsung S24 Ultra,0.0,,,,,,,,,,
1674,Samsung S24 Ultra,0.4,,,,,,3.0,,,,
1739,Samsung S24 Ultra,0.0,,,,,,,,,,
852,Samsung S24 Ultra,1.0,,,,,,,,,,
1438,Samsung S24 Ultra,-0.6,,,,,,,,,,
1655,Samsung S24 Ultra,0.0,,,,,,,,,,
6,Samsung S24 Ultra,0.9,,,,,,,,,,
100,Samsung S24 Ultra,0.0,,,,,,,,,,
199,Samsung S24 Ultra,0.0,,,,,,,,,,
627,Samsung S24 Ultra,-0.5,,,,,,,,,,
645,Samsung S24 Ultra,0.3,,,,,,,,,,3.0
735,Samsung S24 Ultra,0.0,,,,,,,,,,
980,Samsung S24 Ultra,0.0,,,,,,,,,,
1144,Samsung S24 Ultra,-0.6,,,,,,,,,,
1151,Samsung S24 Ultra,0.5,,,,,,3.0,,,,
1166,Samsung S24 Ultra,0.875,,,,,,,,,,
1215,Samsung S24 Ultra,0.0,,,,,,,,,,
1587,Samsung S24 Ultra,0.0,,,,,,,,,,
1761,Samsung S24 Ultra,0.2,,,,,,,,,,
51,Samsung S24 Ultra,0.5,3.0,,,,,,,,,
131,Samsung S24 Ultra,0.4,,,,,,,,,,
425,Samsung S24 Ultra,0.0,,,,,,3.0,,,,
494,Samsung S24 Ultra,0.2,3.0,3.0,,,,,,,,
816,Samsung S24 Ultra,0.4,,,3.0,5.0,4.0,2.0,4.0,4.0,5.0,5.0
1015,Samsung S24 Ultra,0.0,,,,,,,,,,
1210,Samsung S24 Ultra,0.0,,,,,,,,,,
1249,Samsung S24 Ultra,0.9,,,,,,,,,5.0,
1314,Samsung S24 Ultra,0.0,,,,,,,,,,
1648,Samsung S24 Ultra,0.1,,,,,,,,,,
56,Samsung S24 Ultra,0.0,,,,,,,,,,
88,Samsung S24 Ultra,0.0,,,,,,,,,,
165,Samsung S24 Ultra,-1.0,,,1.0,,,,,,,
180,Samsung S24 Ultra,1.0,,,,,,,,,,
198,Samsung S24 Ultra,0.0,,,,,,,,,,
203,Samsung S24 Ultra,0.0,,,,,,,,,,
619,Samsung S24 Ultra,0.0,,,,,,,,,,
878,Samsung S24 Ultra,0.0,,,,,,,,,,
1113,Samsung S24 Ultra,0.7,,,,,,,,,,
1201,Samsung S24 Ultra,0.9,,,,,,5.0,,,,
1362,Samsung S24 Ultra,-0.6,,,2.0,,,,,,,
1424,Samsung S24 Ultra,0.2,,,,,,,,,,
1476,Samsung S24 Ultra,-0.5,2.0,,,,,,,,,
1593,Samsung S24 Ultra,0.0,,,,,,,,,,
47,Samsung S24 Ultra,-0.7,,,2.0,,,,,,,
169,Samsung S24 Ultra,0.0,,,,,,,,,,
567,Samsung S24 Ultra,0.0,,,,,,,,,,
1494,Samsung S24 Ultra,0.0,3.0,,,,,,,,,
1517,Samsung S24 Ultra,-0.6,1.0,,,,,,,,,
1595,Samsung S24 Ultra,-0.2,,,,,,,,,,
1700,Samsung S24 Ultra,0.1,,,,,,3.0,,,,
441,Samsung S24 Ultra,0.7,4.0,,,4.0,,,,,,
859,Samsung S24 Ultra,0.0,,,,,,,,,,
1542,Samsung S24 Ultra,-0.75,,,,,,,,,,
46,Samsung S24 Ultra,-0.6,,,1.0,,,,,,,
4,Samsung S24 Ultra,-0.2,2.0,,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0
71,Samsung S24 Ultra,0.8,,,,,,,,,,
813,Samsung S24 Ultra,0.0,,,,,,,,,,
895,Samsung S24 Ultra,0.5,,,,,,,,,,
1245,Samsung S24 Ultra,0.4,,,,,,,,,,
1342,Samsung S24 Ultra,-1.0,,,,,,,,,,
1356,Samsung S24 Ultra,0.0,,,,,,,,,,
1443,Samsung S24 Ultra,0.0,,,,,,,,,,
1511,Samsung S24 Ultra,0.6,,,,,,4.0,,,,
117,Samsung S24 Ultra,0.0,,,,,,,,,,
406,Samsung S24 Ultra,-0.4,,2.0,,,,,,,,
1221,Samsung S24 Ultra,0.0,,,,,,,,,,
1719,Samsung S24 Ultra,0.7,,,,,,4.0,,,,
58,Samsung S24 Ultra,0.2,,,,,,3.0,,,,
94,Samsung S24 Ultra,0.15,,,,,,,,,,
460,Samsung S24 Ultra,0.6,,4.0,,,,,,,,
515,Samsung S24 Ultra,-0.9,,,,2.0,4.0,4.0,1.0,,5.0,5.0
520,Samsung S24 Ultra,-1.0,,,1.0,,,,,,,
583,Samsung S24 Ultra,-0.5,3.0,,4.0,,,,,,,
915,Samsung S24 Ultra,0.4,,,,5.0,5.0,3.0,4.0,,5.0,4.0
983,Samsung S24 Ultra,-0.4,,,,5.0,5.0,3.0,,2.0,5.0,5.0
1076,Samsung S24 Ultra,0.2,,,,,,,,,,
1117,Samsung S24 Ultra,0.0,,,,,,,,,,
1293,Samsung S24 Ultra,0.0,,,,,,,,,,
1427,Samsung S24 Ultra,0.0,,,,,,,,,,
